time,R1_ch1,R1_ch2,R1_ch3,R1_ch4,R1_ch5,R2_ch1,R2_ch2,R2_ch3,R2_ch4,R2_ch5
2026-06-15T11:50:13.513772,0.132613,0.133834,0.176569,0.049585,0.268144,0.132149,0.144359,0.141917,0.124823,0.237155
2026-06-15T11:51:13.526258,0.131392,0.127729,0.170464,0.054469,0.266923,0.13337,0.141917,0.139475,0.116276,0.242039
2026-06-15T11:52:13.543280,0.132613,0.12895,0.176569,0.052027,0.266923,0.137033,0.134591,0.143138,0.113834,0.238376
2026-06-15T11:53:13.555253,0.135055,0.127729,0.174127,0.049585,0.27547,0.128486,0.137033,0.140696,0.116276,0.242039
2026-06-15T11:54:13.570104,0.137497,0.125287,0.171685,0.045922,0.269365,0.13337,0.144359,0.137033,0.12116,0.239597
2026-06-15T11:55:13.581791,0.138718,0.133834,0.175348,0.049585,0.271807,0.130928,0.139475,0.140696,0.116276,0.242039
2026-06-15T11:56:13.595745,0.137497,0.126508,0.172906,0.050806,0.265702,0.137033,0.135812,0.14558,0.122381,0.238376
2026-06-15T11:57:13.611456,0.133834,0.127729,0.174127,0.047143,0.274249,0.128486,0.141917,0.14558,0.118718,0.24326
2026-06-15T11:58:13.624434,0.12895,0.131392,0.175348,0.04348,0.264481,0.134591,0.141917,0.148022,0.116276,0.235934
2026-06-15T11:59:13.638085,0.137497,0.125287,0.175348,0.047143,0.270586,0.139475,0.135812,0.141917,0.123602,0.240818
2026-06-15T12:00:13.651941,0.137497,0.12895,0.175348,0.045922,0.274249,0.134591,0.14558,0.140696,0.115055,0.24326
2026-06-15T12:01:13.663134,0.135055,0.133834,0.172906,0.048364,0.271807,0.13337,0.139475,0.138254,0.116276,0.238376
2026-06-15T12:02:13.675780,0.135055,0.125287,0.170464,0.047143,0.265702,0.134591,0.134591,0.138254,0.12116,0.242039
2026-06-15T12:03:13.691398,0.139939,0.130171,0.179011,0.04348,0.27547,0.134591,0.140696,0.146801,0.12116,0.239597
2026-06-15T12:04:13.707438,0.130171,0.132613,0.169243,0.052027,0.269365,0.134591,0.134591,0.137033,0.12116,0.240818
2026-06-15T12:05:13.722377,0.142381,0.124066,0.179011,0.052027,0.269365,0.13337,0.141917,0.141917,0.118718,0.244481
2026-06-15T12:06:13.732503,0.135055,0.132613,0.174127,0.049585,0.269365,0.129707,0.139475,0.144359,0.118718,0.244481
2026-06-15T12:07:13.747115,0.142381,0.125287,0.174127,0.050806,0.268144,0.132149,0.139475,0.137033,0.115055,0.240818
2026-06-15T12:08:13.760886,0.137497,0.12895,0.175348,0.044701,0.273028,0.138254,0.139475,0.141917,0.117497,0.233492
2026-06-15T12:09:13.775035,0.137497,0.127729,0.174127,0.052027,0.269365,0.132149,0.141917,0.139475,0.115055,0.244481
2026-06-15T12:10:13.779810,0.135055,0.133834,0.179011,0.053248,0.262039,0.130928,0.137033,0.141917,0.12116,0.240818
2026-06-15T12:11:13.793688,0.135055,0.125287,0.17779,0.050806,0.274249,0.140696,0.140696,0.14558,0.124823,0.244481
2026-06-15T12:12:13.809731,0.139939,0.127729,0.171685,0.045922,0.264481,0.138254,0.141917,0.138254,0.122381,0.232271
2026-06-15T12:13:13.822466,0.138718,0.126508,0.175348,0.050806,0.270586,0.132149,0.140696,0.137033,0.116276,0.242039
2026-06-15T12:14:13.834578,0.135055,0.131392,0.175348,0.044701,0.270586,0.132149,0.141917,0.143138,0.113834,0.244481
2026-06-15T12:15:13.850344,0.137497,0.127729,0.171685,0.049585,0.264481,0.138254,0.138254,0.137033,0.118718,0.238376
2026-06-15T12:16:13.862260,0.133834,0.127729,0.176569,0.049585,0.273028,0.134591,0.141917,0.137033,0.123602,0.235934
2026-06-15T12:17:13.877577,0.137497,0.12895,0.171685,0.050806,0.260818,0.132149,0.134591,0.144359,0.119939,0.239597
2026-06-15T12:18:13.889425,0.135055,0.130171,0.180232,0.045922,0.273028,0.130928,0.140696,0.135812,0.117497,0.240818
2026-06-15T12:19:13.910618,0.133834,0.125287,0.172906,0.053248,0.266923,0.132149,0.141917,0.140696,0.123602,0.240818
2026-06-15T12:20:13.919537,0.136276,0.130171,0.170464,0.047143,0.273028,0.130928,0.140696,0.143138,0.122381,0.239597
2026-06-15T12:21:13.932511,0.132613,0.127729,0.169243,0.052027,0.270586,0.138254,0.139475,0.139475,0.12116,0.244481
2026-06-15T12:22:13.948726,0.139939,0.131392,0.172906,0.054469,0.264481,0.137033,0.143138,0.140696,0.113834,0.235934
2026-06-15T12:23:13.959799,0.133834,0.132613,0.170464,0.042259,0.268144,0.134591,0.134591,0.141917,0.117497,0.242039
2026-06-15T12:24:13.978106,0.137497,0.12895,0.174127,0.049585,0.265702,0.138254,0.140696,0.141917,0.119939,0.238376
2026-06-15T12:25:13.989167,0.142381,0.121624,0.168022,0.045922,0.273028,0.130928,0.140696,0.143138,0.123602,0.237155
2026-06-15T12:26:14.002880,0.138718,0.131392,0.179011,0.049585,0.271807,0.135812,0.135812,0.143138,0.119939,0.244481
2026-06-15T12:27:14.012829,0.138718,0.126508,0.172906,0.045922,0.265702,0.132149,0.134591,0.141917,0.118718,0.237155
2026-06-15T12:28:14.026408,0.14116,0.131392,0.170464,0.049585,0.266923,0.130928,0.138254,0.138254,0.117497,0.242039
2026-06-15T12:29:14.043833,0.136276,0.12895,0.170464,0.053248,0.269365,0.128486,0.139475,0.144359,0.118718,0.238376
2026-06-15T12:30:14.057622,0.136276,0.133834,0.169243,0.045922,0.26326,0.134591,0.144359,0.141917,0.119939,0.238376
2026-06-15T12:31:14.070602,0.135055,0.130171,0.174127,0.042259,0.268144,0.135812,0.137033,0.140696,0.116276,0.240818
2026-06-15T12:32:14.082368,0.137497,0.12895,0.171685,0.042259,0.268144,0.13337,0.134591,0.143138,0.113834,0.238376
2026-06-15T12:33:14.092931,0.130171,0.12895,0.171685,0.049585,0.264481,0.137033,0.139475,0.140696,0.116276,0.237155
2026-06-15T12:34:14.112773,0.139939,0.132613,0.171685,0.047143,0.271807,0.135812,0.140696,0.13337,0.119939,0.244481
2026-06-15T12:35:14.124387,0.138718,0.126508,0.170464,0.050806,0.26326,0.132149,0.140696,0.138254,0.117497,0.239597
2026-06-15T12:36:14.141708,0.137497,0.12895,0.171685,0.04348,0.274249,0.139475,0.137033,0.140696,0.115055,0.240818
2026-06-15T12:37:14.151693,0.139939,0.124066,0.172906,0.053248,0.264481,0.135812,0.141917,0.139475,0.116276,0.239597
2026-06-15T12:38:14.166336,0.130171,0.127729,0.176569,0.045922,0.266923,0.130928,0.143138,0.140696,0.119939,0.242039
2026-06-15T12:39:14.182000,0.136276,0.132613,0.168022,0.049585,0.265702,0.138254,0.140696,0.141917,0.119939,0.239597
2026-06-15T12:40:14.192815,0.14116,0.131392,0.174127,0.044701,0.265702,0.135812,0.140696,0.146801,0.123602,0.238376
2026-06-15T12:41:14.211295,0.131392,0.132613,0.171685,0.049585,0.268144,0.132149,0.140696,0.140696,0.118718,0.239597
2026-06-15T12:42:14.219660,0.133834,0.127729,0.171685,0.050806,0.266923,0.130928,0.135812,0.144359,0.12116,0.24326
2026-06-15T12:43:14.234426,0.133834,0.131392,0.172906,0.041038,0.265702,0.135812,0.139475,0.141917,0.126044,0.238376
2026-06-15T12:44:14.245533,0.132613,0.132613,0.175348,0.052027,0.268144,0.128486,0.13337,0.138254,0.118718,0.239597
2026-06-15T12:45:14.264617,0.14116,0.132613,0.17779,0.047143,0.266923,0.130928,0.135812,0.144359,0.115055,0.237155
2026-06-15T12:46:14.275957,0.137497,0.127729,0.179011,0.049585,0.273028,0.13337,0.143138,0.146801,0.12116,0.237155
2026-06-15T12:47:14.279646,0.14116,0.126508,0.172906,0.049585,0.270586,0.13337,0.138254,0.146801,0.113834,0.242039
2026-06-15T12:48:14.294288,0.135055,0.131392,0.170464,0.047143,0.264481,0.138254,0.134591,0.138254,0.118718,0.232271
2026-06-15T12:49:14.305929,0.133834,0.127729,0.172906,0.04348,0.270586,0.132149,0.137033,0.138254,0.118718,0.24326
2026-06-15T12:50:14.318473,0.136276,0.131392,0.17779,0.049585,0.268144,0.132149,0.137033,0.143138,0.124823,0.244481
2026-06-15T12:51:14.334594,0.136276,0.130171,0.168022,0.049585,0.270586,0.13337,0.134591,0.141917,0.12116,0.235934
2026-06-15T12:52:14.348778,0.137497,0.125287,0.179011,0.04348,0.270586,0.132149,0.141917,0.138254,0.119939,0.233492
2026-06-15T12:53:14.363042,0.138718,0.131392,0.171685,0.045922,0.26326,0.130928,0.134591,0.14558,0.116276,0.234713
2026-06-15T12:54:14.375324,0.136276,0.124066,0.174127,0.045922,0.268144,0.134591,0.138254,0.146801,0.122381,0.242039
2026-06-15T12:55:14.392689,0.133834,0.130171,0.172906,0.050806,0.265702,0.139475,0.134591,0.14558,0.122381,0.240818
2026-06-15T12:56:14.403108,0.133834,0.131392,0.169243,0.048364,0.264481,0.130928,0.132149,0.144359,0.118718,0.238376
2026-06-15T12:57:14.420017,0.137497,0.12895,0.17779,0.044701,0.274249,0.138254,0.140696,0.139475,0.116276,0.238376
2026-06-15T12:58:14.433976,0.137497,0.124066,0.175348,0.047143,0.271807,0.129707,0.139475,0.134591,0.119939,0.245702
2026-06-15T12:59:14.444838,0.136276,0.127729,0.172906,0.045922,0.269365,0.132149,0.134591,0.143138,0.119939,0.240818
2026-06-15T13:00:14.460121,0.136276,0.131392,0.170464,0.045922,0.273028,0.140696,0.138254,0.143138,0.113834,0.234713
2026-06-15T13:01:14.473133,0.131392,0.130171,0.172906,0.050806,0.268144,0.139475,0.138254,0.141917,0.12116,0.235934
2026-06-15T13:02:14.488560,0.136276,0.131392,0.169243,0.052027,0.265702,0.134591,0.137033,0.143138,0.119939,0.244481
2026-06-15T13:03:14.499927,0.14116,0.12895,0.176569,0.048364,0.270586,0.139475,0.140696,0.137033,0.119939,0.240818
2026-06-15T13:04:14.513500,0.131392,0.125287,0.176569,0.052027,0.264481,0.134591,0.137033,0.144359,0.118718,0.233492
2026-06-15T13:05:14.528046,0.14116,0.130171,0.172906,0.045922,0.271807,0.134591,0.138254,0.143138,0.118718,0.244481
2026-06-15T13:06:14.544914,0.135055,0.130171,0.175348,0.049585,0.273028,0.134591,0.13337,0.140696,0.116276,0.240818
2026-06-15T13:07:14.557484,0.14116,0.127729,0.171685,0.049585,0.265702,0.130928,0.143138,0.144359,0.116276,0.239597
2026-06-15T13:08:14.572061,0.135055,0.126508,0.17779,0.052027,0.270586,0.129707,0.138254,0.141917,0.112613,0.245702
2026-06-15T13:09:14.584692,0.138718,0.12895,0.180232,0.048364,0.268144,0.134591,0.138254,0.135812,0.123602,0.239597
2026-06-15T13:10:14.599095,0.133834,0.132613,0.174127,0.047143,0.269365,0.13337,0.138254,0.141917,0.115055,0.244481
2026-06-15T13:11:14.609429,0.137497,0.133834,0.175348,0.054469,0.264481,0.13337,0.134591,0.141917,0.117497,0.242039
2026-06-15T13:12:14.621903,0.133834,0.12895,0.180232,0.049585,0.264481,0.134591,0.137033,0.14558,0.112613,0.238376
2026-06-15T13:13:14.637310,0.135055,0.12895,0.180232,0.053248,0.269365,0.135812,0.137033,0.143138,0.118718,0.240818
2026-06-15T13:14:14.650431,0.133834,0.131392,0.172906,0.050806,0.265702,0.128486,0.135812,0.137033,0.117497,0.238376
2026-06-15T13:15:14.664286,0.135055,0.127729,0.172906,0.04348,0.26326,0.135812,0.135812,0.139475,0.12116,0.235934
2026-06-15T13:16:14.680205,0.130171,0.124066,0.175348,0.049585,0.268144,0.134591,0.135812,0.14558,0.113834,0.245702
2026-06-15T13:17:14.693990,0.138718,0.125287,0.174127,0.048364,0.274249,0.138254,0.138254,0.146801,0.119939,0.242039
2026-06-15T13:18:14.707660,0.138718,0.135055,0.174127,0.04348,0.271807,0.129707,0.137033,0.14558,0.118718,0.234713
2026-06-15T13:19:14.719038,0.135055,0.12895,0.17779,0.045922,0.270586,0.13337,0.137033,0.138254,0.122381,0.233492
2026-06-15T13:20:14.731617,0.137497,0.130171,0.171685,0.04348,0.266923,0.13337,0.140696,0.140696,0.119939,0.234713
2026-06-15T13:21:14.746737,0.133834,0.131392,0.176569,0.049585,0.265702,0.134591,0.143138,0.140696,0.12116,0.239597
2026-06-15T13:22:14.760207,0.135055,0.130171,0.172906,0.052027,0.26326,0.137033,0.137033,0.144359,0.119939,0.244481
2026-06-15T13:23:14.772408,0.131392,0.12895,0.172906,0.044701,0.264481,0.135812,0.139475,0.135812,0.116276,0.242039
2026-06-15T13:24:14.779623,0.136276,0.131392,0.170464,0.049585,0.26326,0.135812,0.134591,0.139475,0.117497,0.237155
2026-06-15T13:25:14.794334,0.14116,0.12895,0.176569,0.052027,0.269365,0.127265,0.138254,0.137033,0.112613,0.240818
2026-06-15T13:26:14.810189,0.139939,0.131392,0.172906,0.045922,0.271807,0.130928,0.135812,0.14558,0.116276,0.235934
2026-06-15T13:27:14.824080,0.135055,0.131392,0.171685,0.047143,0.262039,0.13337,0.137033,0.139475,0.117497,0.239597
2026-06-15T13:28:14.835452,0.136276,0.122845,0.17779,0.052027,0.26326,0.134591,0.13337,0.135812,0.116276,0.234713
2026-06-15T13:29:14.849324,0.133834,0.130171,0.166801,0.050806,0.268144,0.134591,0.13337,0.140696,0.115055,0.238376
2026-06-15T13:30:14.864372,0.135055,0.135055,0.175348,0.050806,0.270586,0.135812,0.139475,0.146801,0.115055,0.245702
2026-06-15T13:31:14.877637,0.135055,0.12895,0.17779,0.048364,0.266923,0.138254,0.139475,0.143138,0.123602,0.238376
2026-06-15T13:32:14.889329,0.138718,0.131392,0.17779,0.047143,0.268144,0.129707,0.137033,0.13337,0.12116,0.24326
2026-06-15T13:33:14.904381,0.137497,0.125287,0.17779,0.048364,0.269365,0.134591,0.135812,0.143138,0.119939,0.242039
2026-06-15T13:34:14.918870,0.132613,0.130171,0.175348,0.048364,0.270586,0.132149,0.139475,0.139475,0.12116,0.239597
2026-06-15T13:35:14.933980,0.135055,0.12895,0.175348,0.045922,0.268144,0.13337,0.13337,0.135812,0.119939,0.242039
2026-06-15T13:36:14.946463,0.135055,0.131392,0.179011,0.050806,0.264481,0.130928,0.139475,0.13337,0.123602,0.240818
2026-06-15T13:37:14.960735,0.136276,0.135055,0.176569,0.049585,0.274249,0.138254,0.140696,0.146801,0.116276,0.238376
2026-06-15T13:38:14.974103,0.137497,0.126508,0.174127,0.044701,0.264481,0.13337,0.139475,0.143138,0.115055,0.245702
2026-06-15T13:39:14.987561,0.132613,0.127729,0.179011,0.053248,0.264481,0.128486,0.141917,0.141917,0.113834,0.240818
2026-06-15T13:40:15.001548,0.137497,0.12895,0.176569,0.052027,0.268144,0.129707,0.13337,0.141917,0.116276,0.235934
2026-06-15T13:41:15.015419,0.133834,0.12895,0.169243,0.04348,0.271807,0.130928,0.140696,0.14558,0.115055,0.240818
2026-06-15T13:42:15.030140,0.136276,0.12895,0.174127,0.047143,0.270586,0.137033,0.13337,0.144359,0.12116,0.235934
2026-06-15T13:43:15.042902,0.14116,0.127729,0.176569,0.050806,0.26326,0.134591,0.137033,0.135812,0.116276,0.24326
2026-06-15T13:44:15.055751,0.135055,0.133834,0.175348,0.052027,0.266923,0.13337,0.137033,0.138254,0.12116,0.240818
2026-06-15T13:45:15.071379,0.142381,0.130171,0.175348,0.050806,0.271807,0.137033,0.139475,0.143138,0.115055,0.238376
2026-06-15T13:46:15.084590,0.138718,0.12895,0.171685,0.048364,0.270586,0.129707,0.138254,0.144359,0.119939,0.238376
2026-06-15T13:47:15.100473,0.135055,0.135055,0.172906,0.048364,0.266923,0.129707,0.135812,0.139475,0.115055,0.246923
2026-06-15T13:48:15.111915,0.138718,0.133834,0.176569,0.052027,0.265702,0.129707,0.139475,0.138254,0.119939,0.239597
2026-06-15T13:49:15.128453,0.132613,0.130171,0.179011,0.047143,0.269365,0.134591,0.139475,0.143138,0.112613,0.233492
2026-06-15T13:50:15.137977,0.133834,0.130171,0.176569,0.042259,0.269365,0.139475,0.139475,0.139475,0.115055,0.237155
2026-06-15T13:51:15.155413,0.139939,0.124066,0.176569,0.053248,0.268144,0.132149,0.134591,0.14558,0.113834,0.232271
2026-06-15T13:52:15.165587,0.135055,0.126508,0.175348,0.045922,0.270586,0.130928,0.135812,0.144359,0.115055,0.245702
2026-06-15T13:53:15.179780,0.12895,0.133834,0.174127,0.044701,0.262039,0.13337,0.138254,0.138254,0.119939,0.244481
2026-06-15T13:54:15.196073,0.130171,0.132613,0.175348,0.045922,0.26326,0.130928,0.135812,0.146801,0.117497,0.238376
2026-06-15T13:55:15.207614,0.131392,0.131392,0.170464,0.050806,0.269365,0.135812,0.143138,0.135812,0.12116,0.24326
2026-06-15T13:56:15.221058,0.14116,0.126508,0.175348,0.049585,0.262039,0.134591,0.137033,0.140696,0.115055,0.242039
2026-06-15T13:57:15.238228,0.136276,0.132613,0.174127,0.048364,0.265702,0.137033,0.138254,0.138254,0.116276,0.242039
2026-06-15T13:58:15.251942,0.135055,0.130171,0.169243,0.045922,0.26326,0.132149,0.132149,0.140696,0.118718,0.240818
2026-06-15T13:59:15.261154,0.131392,0.130171,0.179011,0.045922,0.266923,0.138254,0.138254,0.143138,0.115055,0.234713
2026-06-15T14:00:15.278212,0.136276,0.126508,0.172906,0.052027,0.265702,0.135812,0.140696,0.137033,0.115055,0.239597
2026-06-15T14:01:15.291312,0.139939,0.132613,0.175348,0.050806,0.269365,0.134591,0.135812,0.144359,0.118718,0.239597
2026-06-15T14:02:15.304310,0.139939,0.12895,0.181453,0.052027,0.266923,0.134591,0.138254,0.141917,0.115055,0.238376
2026-06-15T14:03:15.316913,0.136276,0.132613,0.169243,0.053248,0.26326,0.130928,0.139475,0.144359,0.115055,0.240818
2026-06-15T14:04:15.333395,0.130171,0.124066,0.17779,0.053248,0.270586,0.132149,0.140696,0.137033,0.116276,0.244481
2026-06-15T14:05:15.344780,0.132613,0.127729,0.168022,0.04348,0.262039,0.132149,0.138254,0.143138,0.119939,0.238376
2026-06-15T14:06:15.358935,0.136276,0.130171,0.174127,0.04348,0.270586,0.13337,0.138254,0.143138,0.116276,0.240818
2026-06-15T14:07:15.372658,0.136276,0.135055,0.174127,0.047143,0.265702,0.130928,0.141917,0.141917,0.122381,0.238376
2026-06-15T14:08:15.389694,0.135055,0.130171,0.175348,0.048364,0.271807,0.132149,0.139475,0.140696,0.115055,0.239597
2026-06-15T14:09:15.402103,0.132613,0.127729,0.17779,0.047143,0.266923,0.137033,0.138254,0.144359,0.118718,0.240818
2026-06-15T14:10:15.413673,0.133834,0.130171,0.172906,0.052027,0.269365,0.132149,0.137033,0.139475,0.119939,0.240818
2026-06-15T14:11:15.427981,0.132613,0.132613,0.172906,0.048364,0.266923,0.135812,0.138254,0.14558,0.113834,0.24326
2026-06-15T14:12:15.441608,0.136276,0.126508,0.168022,0.047143,0.268144,0.140696,0.134591,0.143138,0.116276,0.238376
2026-06-15T14:13:15.459062,0.133834,0.131392,0.171685,0.048364,0.271807,0.140696,0.134591,0.144359,0.119939,0.239597
2026-06-15T14:14:15.468778,0.135055,0.122845,0.170464,0.048364,0.266923,0.13337,0.138254,0.140696,0.12116,0.240818
2026-06-15T14:15:15.482163,0.133834,0.131392,0.175348,0.045922,0.268144,0.13337,0.141917,0.138254,0.119939,0.237155
2026-06-15T14:16:15.493178,0.131392,0.127729,0.171685,0.049585,0.262039,0.135812,0.134591,0.14558,0.117497,0.239597
2026-06-15T14:17:15.511046,0.139939,0.127729,0.172906,0.05569,0.264481,0.135812,0.13337,0.141917,0.112613,0.240818
2026-06-15T14:18:15.526502,0.137497,0.127729,0.169243,0.044701,0.269365,0.134591,0.143138,0.14558,0.115055,0.24326
2026-06-15T14:19:15.528717,0.138718,0.133834,0.175348,0.049585,0.269365,0.135812,0.134591,0.144359,0.119939,0.240818
2026-06-15T14:20:15.543958,0.135055,0.12895,0.174127,0.049585,0.271807,0.130928,0.137033,0.140696,0.119939,0.237155
2026-06-15T14:21:15.559084,0.135055,0.127729,0.170464,0.047143,0.266923,0.132149,0.139475,0.144359,0.122381,0.240818
2026-06-15T14:22:15.570848,0.14116,0.132613,0.172906,0.053248,0.265702,0.138254,0.134591,0.143138,0.123602,0.239597
2026-06-15T14:23:15.587826,0.14116,0.132613,0.171685,0.045922,0.265702,0.13337,0.137033,0.140696,0.12116,0.242039
2026-06-15T14:24:15.600474,0.139939,0.12895,0.174127,0.049585,0.265702,0.127265,0.141917,0.143138,0.115055,0.244481
2026-06-15T14:25:15.611868,0.135055,0.126508,0.169243,0.050806,0.269365,0.129707,0.137033,0.140696,0.119939,0.239597
2026-06-15T14:26:15.625917,0.136276,0.131392,0.176569,0.052027,0.264481,0.129707,0.135812,0.140696,0.123602,0.238376
2026-06-15T14:27:15.638757,0.137497,0.12895,0.176569,0.050806,0.268144,0.132149,0.13337,0.139475,0.12116,0.240818
2026-06-15T14:28:15.653997,0.137497,0.132613,0.170464,0.048364,0.268144,0.140696,0.138254,0.138254,0.119939,0.238376
2026-06-15T14:29:15.668315,0.131392,0.125287,0.175348,0.050806,0.270586,0.138254,0.138254,0.139475,0.122381,0.24326
2026-06-15T14:30:15.681018,0.135055,0.130171,0.172906,0.049585,0.269365,0.135812,0.137033,0.141917,0.122381,0.240818
2026-06-15T14:31:15.696229,0.131392,0.131392,0.172906,0.044701,0.264481,0.134591,0.138254,0.139475,0.117497,0.239597
2026-06-15T14:32:15.710409,0.139939,0.131392,0.172906,0.048364,0.274249,0.138254,0.140696,0.135812,0.118718,0.238376
2026-06-15T14:33:15.724260,0.132613,0.132613,0.174127,0.045922,0.273028,0.13337,0.138254,0.143138,0.115055,0.240818
2026-06-15T14:34:15.739374,0.137497,0.132613,0.171685,0.053248,0.269365,0.132149,0.138254,0.138254,0.118718,0.24326
2026-06-15T14:35:15.751632,0.138718,0.132613,0.172906,0.048364,0.273028,0.132149,0.134591,0.144359,0.12116,0.234713
2026-06-15T14:36:15.764445,0.132613,0.127729,0.172906,0.050806,0.269365,0.137033,0.137033,0.139475,0.123602,0.240818
2026-06-15T14:37:15.780378,0.131392,0.127729,0.171685,0.049585,0.270586,0.135812,0.140696,0.137033,0.117497,0.238376
2026-06-15T14:38:15.791323,0.136276,0.12895,0.176569,0.050806,0.269365,0.135812,0.139475,0.138254,0.115055,0.242039
2026-06-15T14:39:15.804897,0.137497,0.130171,0.176569,0.050806,0.271807,0.132149,0.138254,0.138254,0.118718,0.237155
2026-06-15T14:40:15.819859,0.139939,0.130171,0.175348,0.045922,0.265702,0.138254,0.137033,0.140696,0.119939,0.242039
2026-06-15T14:41:15.835915,0.137497,0.131392,0.175348,0.048364,0.27547,0.134591,0.143138,0.143138,0.119939,0.235934
2026-06-15T14:42:15.857491,0.133834,0.125287,0.175348,0.052027,0.264481,0.138254,0.137033,0.139475,0.117497,0.24326
2026-06-15T14:43:15.862162,0.131392,0.131392,0.174127,0.050806,0.26326,0.138254,0.134591,0.135812,0.122381,0.239597
2026-06-15T14:44:15.876202,0.137497,0.130171,0.171685,0.048364,0.271807,0.130928,0.135812,0.139475,0.112613,0.24326
2026-06-15T14:45:15.887605,0.131392,0.127729,0.174127,0.048364,0.269365,0.132149,0.144359,0.14558,0.117497,0.239597
2026-06-15T14:46:15.899996,0.130171,0.124066,0.171685,0.048364,0.265702,0.13337,0.139475,0.138254,0.118718,0.235934
2026-06-15T14:47:15.915053,0.137497,0.12895,0.170464,0.052027,0.270586,0.130928,0.134591,0.140696,0.116276,0.237155
2026-06-15T14:48:15.929103,0.139939,0.125287,0.171685,0.052027,0.269365,0.127265,0.135812,0.138254,0.12116,0.244481
2026-06-15T14:49:15.942840,0.138718,0.127729,0.172906,0.049585,0.264481,0.129707,0.139475,0.135812,0.12116,0.242039
2026-06-15T14:50:15.958389,0.136276,0.130171,0.172906,0.049585,0.266923,0.13337,0.141917,0.144359,0.119939,0.239597
2026-06-15T14:51:15.971208,0.136276,0.127729,0.175348,0.044701,0.265702,0.130928,0.140696,0.141917,0.12116,0.24326
2026-06-15T14:52:15.984486,0.132613,0.130171,0.175348,0.044701,0.270586,0.132149,0.139475,0.144359,0.118718,0.239597
2026-06-15T14:53:15.999250,0.139939,0.130171,0.17779,0.048364,0.264481,0.13337,0.144359,0.140696,0.116276,0.238376
2026-06-15T14:54:16.012552,0.137497,0.127729,0.172906,0.054469,0.268144,0.135812,0.143138,0.137033,0.116276,0.245702
2026-06-15T14:55:16.025995,0.139939,0.122845,0.176569,0.054469,0.271807,0.135812,0.135812,0.137033,0.117497,0.240818
2026-06-15T14:56:16.032063,0.132613,0.124066,0.169243,0.041038,0.268144,0.129707,0.138254,0.143138,0.122381,0.235934
2026-06-15T14:57:16.045743,0.136276,0.131392,0.174127,0.045922,0.268144,0.138254,0.135812,0.138254,0.119939,0.240818
2026-06-15T14:58:16.060502,0.136276,0.132613,0.171685,0.048364,0.269365,0.13337,0.134591,0.137033,0.122381,0.238376
2026-06-15T14:59:16.073526,0.138718,0.130171,0.179011,0.044701,0.270586,0.132149,0.139475,0.140696,0.122381,0.244481
2026-06-15T15:00:16.085373,0.135055,0.127729,0.180232,0.050806,0.269365,0.135812,0.138254,0.134591,0.117497,0.237155
2026-06-15T15:01:16.100175,0.132613,0.127729,0.172906,0.048364,0.268144,0.129707,0.135812,0.135812,0.122381,0.235934
2026-06-15T15:02:16.111990,0.14116,0.132613,0.174127,0.053248,0.264481,0.135812,0.134591,0.137033,0.123602,0.242039
2026-06-15T15:03:16.126769,0.133834,0.12895,0.176569,0.048364,0.268144,0.134591,0.135812,0.146801,0.119939,0.242039
2026-06-15T15:04:16.137517,0.138718,0.130171,0.172906,0.053248,0.265702,0.129707,0.135812,0.138254,0.113834,0.244481
2026-06-15T15:05:16.153964,0.135055,0.122845,0.175348,0.050806,0.265702,0.138254,0.141917,0.139475,0.12116,0.240818
2026-06-15T15:06:16.165942,0.131392,0.12895,0.171685,0.050806,0.270586,0.134591,0.137033,0.141917,0.116276,0.239597
2026-06-15T15:07:16.181910,0.136276,0.12895,0.170464,0.052027,0.264481,0.13337,0.137033,0.14558,0.115055,0.240818
2026-06-15T15:08:16.195456,0.136276,0.126508,0.171685,0.045922,0.270586,0.134591,0.137033,0.143138,0.116276,0.238376
2026-06-15T15:09:16.209685,0.136276,0.132613,0.172906,0.050806,0.270586,0.134591,0.141917,0.140696,0.12116,0.239597
2026-06-15T15:10:16.220446,0.137497,0.131392,0.176569,0.049585,0.270586,0.130928,0.134591,0.140696,0.119939,0.242039
2026-06-15T15:11:16.236515,0.133834,0.124066,0.169243,0.050806,0.270586,0.132149,0.138254,0.140696,0.117497,0.237155
2026-06-15T15:12:16.244823,0.131392,0.127729,0.172906,0.052027,0.264481,0.137033,0.139475,0.138254,0.12116,0.237155
2026-06-15T15:13:16.263564,0.138718,0.130171,0.175348,0.050806,0.268144,0.135812,0.141917,0.139475,0.119939,0.240818
2026-06-15T15:14:16.279917,0.135055,0.132613,0.17779,0.045922,0.270586,0.138254,0.143138,0.138254,0.118718,0.237155
2026-06-15T15:15:16.292350,0.132613,0.12895,0.170464,0.044701,0.266923,0.135812,0.132149,0.140696,0.122381,0.239597
2026-06-15T15:16:16.306420,0.139939,0.130171,0.175348,0.049585,0.268144,0.135812,0.135812,0.137033,0.118718,0.24326
2026-06-15T15:17:16.318140,0.12895,0.126508,0.17779,0.049585,0.269365,0.134591,0.138254,0.143138,0.118718,0.24326
2026-06-15T15:18:16.333888,0.136276,0.124066,0.175348,0.050806,0.265702,0.134591,0.139475,0.134591,0.122381,0.238376
2026-06-15T15:19:16.346407,0.133834,0.12895,0.174127,0.050806,0.268144,0.129707,0.141917,0.138254,0.119939,0.237155
2026-06-15T15:20:16.359139,0.137497,0.125287,0.176569,0.053248,0.269365,0.132149,0.137033,0.140696,0.119939,0.242039
